Character name	Freebase character ID	title	filtered_descriptions	X	Y	Z	labels	Wikipedia ID	death	romance	Release date	Gender	Height	Ethnicity	Actor name	Actor age at release	Box office revenue	Genres	Name
Freddie Sykes	/m/0hcdrt0		['reunite', 'arrive', 'force']	-6.9896817	-40.22526	-15.137292	7	76630		False	1969.0	M	1.77		Edmond O'Brien	53.0	10500000.0	['Action', 'Western']	The Wild Bunch
Finch	/m/02nwg45		['die', 'capture', 'dying']	5.4225626	21.692865	-29.11339	29	10377382		False	1949.0	M	1.83		Lloyd Bridges	36.0	2500000.0	['Drama', 'Black-and-white', 'War film']	Home of the Brave
Frank Cross	/m/0gyh3pg		['produce', 'reconcile', 'deliver']	5.1288486	-6.1411896	-4.441879	2	885824		False	1988.0	M	1.88	/m/033tf_	Bill Murray	38.0	60328558.0	['Comedy', 'Fantasy', 'Black comedy']	Scrooged
Eliot Loudermilk	/m/0h2jswf		['respond', 'try', 'murder']	-0.13064082	33.802464	13.29775	1	885824		False	1988.0	M	1.7		Bobcat Goldthwait	26.0	60328558.0	['Comedy', 'Fantasy', 'Black comedy']	Scrooged
Jake Taylor	/m/08d8ttz		['confront', 'make', 'realize']	1.2228334	19.598766	-32.266853	29	25662169		False	2010.0	M		/m/02ctzb	Randy Wayne	28.0	3780975.0	['Drama', 'Indie', 'Inspirational Drama']	To Save a Life
Roger Dawson	/m/08d8tqw		['discuss', 'shoot', 'die']	3.3657591	17.230988	-31.755543	29	25662169		False	2010.0	M			Robert Bailey, Jr.	21.0	3780975.0	['Drama', 'Indie', 'Inspirational Drama']	To Save a Life
Amy Briggs	/m/08d8tvx		['draw', 'distract', 'get']	10.403784	4.6422863	-3.8181703	2	25662169		False	2010.0	F	1.67		Deja Kreutzberg	27.0	3780975.0	['Drama', 'Indie', 'Inspirational Drama']	To Save a Life
Chris Vaughn	/m/08d8tvb	['pastor']	['express', 'ask', 'talk']	38.58914	16.41959	10.88645	26	25662169		False	2010.0				Joshua Weigel		3780975.0	['Drama', 'Indie', 'Inspirational Drama']	To Save a Life
Major Mahadevan	/m/0h1j8lj	['Major']	['mission', 'meet', 'named']	25.387083	-17.361525	29.082115	0	22084176		False	2010.0	M	1.72	/m/0dryh9k	Mohanlal	50.0		['Drama', 'Action', 'War film']	Kandahar
Kay Russell	/m/0h0yqhg		['suggest', 'give', 'refuse']	39.00522	3.9894793	-15.168844	17	12006635		False	1932.0	F	1.6		Bette Davis	24.0		['Drama']	The Dark Horse
Dick Ennis	/m/0h2hdrr	['correspondent']	['survive', 'germans', 'ask']	20.013084	1.5507199	39.011986	34	15962218		False	1968.0	M	1.854		Robert Mitchum	50.0		['Drama', 'Action', 'War film']	Anzio
Janine Roth	/m/0gl430f	['journalist']	['give', 'toe', 'coverage']	17.923332	-6.5281944	40.49118	34	8317598		False	2007.0	F	1.68		Meryl Streep	58.0	63000000.0	['Drama', 'Thriller', 'War film']	Lions for Lambs
Nikhil Oberoi	/m/0h2byr_		['encourage', 'realise', 'show']	-5.0444155	-8.498123	-1.0758197	2	5512647		False	2005.0	M	1.87		Arjun Rampal	32.0		['Thriller', 'World cinema', 'Action/Adventure']	Yakeen
Simar N. Oberoi	/m/0gxq28b		['shoot', 'result', 'show']	6.7358384	-7.779388	-1.875011	2	5512647		False	2005.0	F	1.71	/m/02sch9	Priyanka Chopra	22.0		['Thriller', 'World cinema', 'Action/Adventure']	Yakeen
David Spitz	/m/0d9qk3q		['pose', 'arrest', 'confront']	-4.343806	40.215477	7.1319404	1	15777230		False	2008.0	M	1.892	/m/065b6q	Peter Stormare	54.0	2405815.0	['Thriller', 'Crime Thriller', 'Psychological thriller']	The Horsemen
Stingray	/m/0d9qk0l		['arrest', 'ask', 'knock']	-20.889475	12.804911	13.280001	30	15777230		False	2008.0	M	1.727		Clifton Collins, Jr.	37.0	2405815.0	['Thriller', 'Crime Thriller', 'Psychological thriller']	The Horsemen
Bobby DeLaughter	/m/0cq94rh	['assistant District Attorney']	['help', 'attorney', 'assistant district attorney']	35.615376	21.981054	-5.5551033	15	1367574		False	1996.0	M	1.8	/m/09vc4s	Alec Baldwin	38.0	13323144.0	['Drama', 'Crime Fiction', 'Historical fiction']	Ghosts of Mississippi
Rakesh	/m/0h8mn9z	['reporter']	['report', 'kill', 'mistake']	24.073467	2.419853	35.503086	34	25335991		False	2010.0	M			Nawazuddin Siddiqui	36.0		['Drama', 'Comedy', 'World cinema']	Peepli Live
Ben Urich	/m/028_k1	['reporter']	['assure', 'tip', 'reporter']	21.72902	-2.736363	37.493515	34	1129847		False	2003.0	M	1.76	/m/0xnvg	Joe Pantoliano	51.0	179179718.0	['Action', 'Thriller', 'Crime Fiction']	Daredevil
Daredevil	/m/02cyt		['try', 'make', 'fight']	-8.572636	-0.45751104	6.3069773	2	1129847		False	2003.0	M	1.89	/m/07bch9	Ben Affleck	30.0	179179718.0	['Action', 'Thriller', 'Crime Fiction']	Daredevil
Joanna Kramer	/m/0c1lfh1		['call', 'claim', 'tell']	27.403008	29.380438	-5.365081	15	103026		False	1979.0	F	1.68		Meryl Streep	29.0	106260000.0	['Drama', 'Family Drama', 'Courtroom Drama']	Kramer vs. Kramer
Billy Kramer	/m/0c1lfg7		['resent', 'learn', 'fall']	21.230783	10.579731	2.1841667	2	103026		False	1979.0	M			Justin Henry	7.0	106260000.0	['Drama', 'Family Drama', 'Courtroom Drama']	Kramer vs. Kramer
Annie Strayton	/m/0gm6dk1		['expose', 'know', 'capture']	-3.021397	-8.725712	4.8455424	2	31934326		False	1992.0	F	1.70688	/m/063k3h	Deborah Winters	38.0	32300000.0	['Action']	Behind the Mask
Prof. Grady Tripp	/m/0bhp3nh	['Professor', 'novelist', 'chancellor', 'professor']	['come', 'attract', 'reveal']	7.004311	-22.086664	32.75037	24	10206962		False	2000.0	M	1.78	/m/063k3h	Michael Douglas	55.0	33426588.0	['Drama', 'Comedy', 'Japanese Movies']	Wonder Boys
Prof. Grady Tripp	/m/0bhp3nh	['Professor', 'novelist', 'chancellor', 'professor']	['come', 'attract', 'reveal']	7.004311	-22.086664	32.75037	24	10206962		False	2000.0	M	1.78	/m/063k3h	Michael Douglas	55.0	33426588.0	['Drama', 'Comedy', 'Japanese Movies']	Wonder Boys
Prof. Grady Tripp	/m/0bhp3nh	['Professor', 'novelist', 'chancellor', 'professor']	['come', 'attract', 'reveal']	7.004311	-22.086664	32.75037	24	10206962		False	2000.0	M	1.78	/m/063k3h	Michael Douglas	55.0	33426588.0	['Drama', 'Comedy', 'Japanese Movies']	Wonder Boys
Prof. Grady Tripp	/m/0bhp3nh	['Professor', 'novelist', 'chancellor', 'professor']	['come', 'attract', 'reveal']	7.004311	-22.086664	32.75037	24	10206962		False	2000.0	M	1.78	/m/063k3h	Michael Douglas	55.0	33426588.0	['Drama', 'Comedy', 'Japanese Movies']	Wonder Boys
Beck	/m/05n7l7l		['capture', 'ask', 'agree']	3.7640061	8.892728	-1.915513	2	284697		False	2003.0	M	1.96	/m/07j80c	The Rock	31.0	80916492.0	['Comedy', 'Action', 'Thriller']	The Rundown
Mariana	/m/05n7l7c	['leader']	['give', 'chastise', 'capture']	-38.726303	-1.9012152	18.140574	3	284697		False	2003.0	F	1.702	/m/09v5bdn	Rosario Dawson	24.0	80916492.0	['Comedy', 'Action', 'Thriller']	The Rundown
Young Dan Dark	/m/0gl6g8f	['detective novelist']	['pain', 'interact', 'torment']	6.4923844	-18.652912	32.385098	24	859556		False	2003.0	M			David Dorfman	9.0	337174.0	['Drama', 'Comedy', 'Thriller']	The Singing Detective
Mona	/m/0h3cn65		['remind', 'arrive', 'leave']	25.135801	-21.965994	27.003725	0	1166822		False	2004.0	F	1.575		Kellie Martin	29.0		"['Animation', ""Children's/Family"", 'Computer Animation']"	Mickey's Twice Upon a Christmas
Onigen	/m/0h5w9bs	['student']	['appear', 'murder', 'fight']	25.160833	-39.163654	-1.366612	6	23396344		False	2009.0	F	1.7	/m/019kn7	Koyuki	32.0	5731143.0	['Action', 'Thriller', 'World cinema']	Blood: The Last Vampire
Helen Reed	/m/0h56qxz		['get', 'bang', 'shoot']	-29.10314	13.55989	26.733036	13	3365240		False	1976.0	F	1.63		Dawn Wells	37.0		['Thriller', 'Crime Fiction', 'Horror']	The Town That Dreaded Sundown
Paul Groves	/m/0h35x6s		['defer', 'learn', 'get']	-23.511446	22.676052	-17.874197	9	696925		False	1967.0	M	1.91	/m/07mqps	Peter Fonda	26.0	10000000.0	['Drama']	The Trip
Arwen	/m/0h1b6		['die', 'save', 'use']	-6.730573	-40.525154	-11.595793	7	174251		False	2003.0	F	1.78	/m/022dp5	Liv Tyler	26.0	1119929521.0	['Drama', 'Adventure', 'Action/Adventure']	The Lord of the Rings: The Return of the King
Arwen	/m/0h1b6		['die', 'save', 'use']	-6.730573	-40.525154	-11.595793	7	173941		False	2001.0	F	1.78	/m/022dp5	Liv Tyler	24.0	871530324.0	['Drama', 'Action', 'Adventure']	The Lord of the Rings: The Fellowship of the Ring
Arwen	/m/0h1b6		['die', 'save', 'use']	-6.730573	-40.525154	-11.595793	7	173944		False	2002.0	F	1.78	/m/022dp5	Liv Tyler	25.0	926047111.0	['Drama', 'Action', 'Adventure']	The Lord of the Rings: The Two Towers
Jagannathan	/m/0h77qmx		['overcome', 'get', 'take']	-4.2906804	38.2418	-13.929675	20	7513491		False	1997.0	M	1.72	/m/0dryh9k	Mohanlal	36.0		['Drama', 'Action', 'Bollywood']	Aaram Thamburan
Jai	/m/0h8jqjc	['owner']	['crisis', 'help', 'story']	22.200209	35.754707	-12.482058	10	34440169		False	2010.0	M			Sivaji			['Drama']	Aakasa Ramanna
Denise Frankel	/m/0gydffq	['attorney']	['get', 'bear', 'officer']	28.869768	27.443962	-6.115512	15	14411595		False	2009.0	F	1.7		Ashley Judd	40.0	3030259.0	['Drama']	Crossing Over
Parvati 'Paro'	/m/0h70znv		['live', 'attract', 'marry']	36.07607	-1.9535673	-15.135542	17	11373959		False	1952.0	F	1.57	/m/0dryh9k	Nimmi	18.0		['Bollywood']	Daag
Woody	/m/0h5rg9d		['lead', 'girlfriend', 'brother']	-43.23055	5.540058	8.085166	28	9199781		False	2006.0	M			Joseph Gilgun	22.0		['Drama', 'Crime Fiction', 'Indie']	This Is England
Max Von Mayerling	/m/0hh3l30		['come', 'insist', 'learn']	-12.923539	21.262714	-21.665916	9	76368		False	1950.0	M		/m/041rx	Erich von Stroheim		5000000.0	['Drama', 'Film noir']	Sunset Boulevard
Betty Schaefer	/m/0hh3l2l	['script reader']	['work', 'phone', 'leave']	20.191525	16.971775	-25.179682	4	76368		False	1950.0	F	1.59		Nancy Olson	22.0	5000000.0	['Drama', 'Film noir']	Sunset Boulevard
Leo Vidales	/m/07ydbgs	['creator']	['creator', 'pay', 'stumble']	10.639223	-11.366644	30.624578	24	13934307		False	2009.0	M	1.68	/m/0bnzjx	Gael García Bernal	30.0		['Drama', 'World cinema', 'Indie']	Mammoth
Graham Manning	/m/0h1849s	['student']	['hit', 'survive', 'offer']	15.789388	-43.865158	-2.308136	6	1688593		False	2000.0	M	1.73		Joey Lawrence	24.0	38574362.0	['Horror', 'Teen', 'Slasher']	Urban Legends: Final Cut
Ronny Rosario	/m/08n4l5y	['Detective']	['shoot', 'realize', 'stop']	-26.000687	19.566168	28.893671	13	17776794		False	2009.0	M	1.88	/m/03bkbh	Brían F. O'Byrne	41.0	36027986.0	['Drama', 'Action', 'Thriller']	Brooklyn's Finest
Ashoke	/m/0bdq2_8		['tell', 'die', 'settle']	8.928775	17.17199	-34.346355	29	2973132		False	2006.0	M	1.83	/m/0462jl6	Irrfan Khan	43.0	20138836.0	['Drama', 'Indie', 'Film adaptation']	The Namesake
Maxine	/m/0bdq31c		['fall', 'family', 'woman']	28.721897	8.243547	-15.893293	23	2973132		False	2006.0	F	1.778	/m/03gskx0	Jacinda Barrett	34.0	20138836.0	['Drama', 'Indie', 'Film adaptation']	The Namesake
Ashima	/m/0bdq30m		['pack', 'blame', 'decision']	-8.717159	-3.5083435	-7.2769895	2	2973132		False	2006.0	F	1.72	/m/0dryh9k	Tabu	34.0	20138836.0	['Drama', 'Indie', 'Film adaptation']	The Namesake
Anne Shirley	/m/06lcj4h		['overcome', 'manage', 'defend']	-8.702164	-6.8999414	8.907625	2	1237394		False	1985.0	F	1.6		Megan Follows	17.0		['Drama', 'Television movie', 'Costume drama']	Anne of Green Gables
Matthew Cuthbert	/m/06lcj3c		['know', 'die', 'surprise']	17.468102	-21.117498	1.1236005	31	1237394		False	1985.0	M	1.83		Richard Farnsworth	65.0		['Drama', 'Television movie', 'Costume drama']	Anne of Green Gables
Ian Bottomley	/m/0kx1c62	['barman']	['post', 'confront', 'release']	5.2467027	33.329098	14.691003	12	8752596		False	2007.0	M			Dean Lennox Kelly	31.0		['Drama', 'Thriller', 'Black comedy']	Dead Clever
Calvin Hampster	/m/0jvnwp8	['leader']	['use', 'deal', 'leader']	-37.7361	-4.950934	20.579222	3	14059068		False	1987.0	M			Kenny Robinson	29.0		['Comedy', 'Satire']	Rebel High
Young Lau Kin Ming	/m/0h2872w	['police inspector']	['talk', 'officer', 'handle']	-18.068373	40.489037	8.663433	36	1067527		False	2003.0	M	1.78	/m/01mw1s	Edison Chen	22.0		['World cinema', 'Crime Fiction', 'Action/Adventure']	Infernal Affairs II
Su Wan-Kun	/m/0gkm7gw		['ask', 'come', 'give']	-31.955183	-3.8079143	-2.0343583	32	24154973		False	2010.0	M			Leung Kar Yan	61.0		['Drama', 'Action', 'World cinema']	True Legend
Yuan Lie	/m/0gkm7gb	['governor']	['die', 'deal', 'come']	35.890324	7.6881614	20.199476	18	24154973		False	2010.0	M			Andy On	32.0		['Drama', 'Action', 'World cinema']	True Legend
Frank Post	/m/05pstbb		['suggest', 'hold', 'brawl']	15.273024	1.2980353	5.1024203	2	5501808		False	1971.0	M	1.85	/m/02ctzb	Ryan O'Neal	30.0		['Action', 'Action/Adventure', 'Western']	Wild Rovers
Taylor Reese	/m/0gxrd2z		['kill', 'get', 'shoot']	-30.010921	22.553318	23.78167	13	2290453		False	2002.0	M	1.83	/m/04y8_bm	Vin Diesel	35.0	14069721.0	['Comedy', 'Action', 'Thriller']	Knockaround Guys
Chanda Thapa / Kajli Thapa	/m/0dbxjpg		['fall', 'promise', 'man']	31.124039	2.6678987	-14.326764	17	5378148		False	1975.0	F	1.57	/m/0dryh9k	Sharmila Tagore	28.0		['Drama', 'World cinema', 'Musical']	Mausam
Ben	/m/0hzw8bl		['manage', 'attack', 'bite']	-16.972061	13.214951	16.319382	27	30274548		False	2011.0	M			Jérémy Kapone	21.0		['World cinema', 'Horror', 'Fantasy']	Livid
Jessel	/m/0hzw8cp	['teacher']	['attack', 'believe', 'implant']	30.785004	-27.143755	-5.0631537	11	30274548		False	2011.0	F			Marie-Claude Pietragalla	48.0		['World cinema', 'Horror', 'Fantasy']	Livid
Jessel	/m/0hzw8cp	['teacher']	['attack', 'believe', 'implant']	30.785004	-27.143755	-5.0631537	11	30274548		False	2011.0	F			Marie-Claude Pietragalla	48.0		['World cinema', 'Horror', 'Fantasy']	Livid
Al Czervik	/m/04w0vz6		['lead', 'propose', 'win']	-38.377964	-6.0317326	-6.0652933	32	217982		False	1980.0	M	1.778		Rodney Dangerfield	58.0	39846344.0	['Comedy', 'Sports', 'Cult']	Caddyshack
Ty Webb	/m/04w0w0z		['suggest', 'win', 'choose']	-34.979355	-9.584523	-10.200597	32	217982		False	1980.0	M	1.93		Chevy Chase	36.0	39846344.0	['Comedy', 'Sports', 'Cult']	Caddyshack
Lili Geyr	/m/0n4fmxm	['pianist']	['kill', 'affair', 'love']	-18.785448	-16.916296	-26.368374	14	16185034		False	1958.0	F	1.73		Gia Scala	24.0		['Drama', 'Action', 'Thriller']	The Two-Headed Spy
Lt. Reinisch	/m/0n4fmy6	['Capt.']	['kill', 'antagonize', 'aide']	8.706443	-6.473459	0.32263944	2	16185034		False	1958.0	M			Erik Schumann	34.0		['Drama', 'Action', 'Thriller']	The Two-Headed Spy
Gerda	/m/0h2vk76		['notice', 'send', 'beg']	4.652383	0.8483631	-5.1691003	2	8833565		False	1957.0	F	1.63	/m/022dp5	Sandra Dee	14.0		['Drama', 'Family Film', 'Animation']	The Snow Queen
Vik	/m/0h74w10		['alien', 'duel', 'start']	21.330715	-16.241266	31.748398	0	15808758		False	2003.0	M		/m/0bpjh3	Biplab Chatterjee			['Science Fiction', 'Fantasy']	Patalghar
Begum	/m/0h80f3h	['leader']	['send', 'work', 'ask']	-40.63759	-0.58996344	17.733719	3	15808758		False	2003.0	F		/m/0dryh9k	Mita Vashisht	36.0		['Science Fiction', 'Fantasy']	Patalghar
Henrik	/m/0bnln7x	['teacher']	['buy', 'encounter', 'tend']	30.211151	-32.57999	-1.5132294	11	1567129		False	2003.0	M			Börje Ahlstedt	64.0	975181.0	['Drama', 'World cinema', 'Musical']	Saraband
Geri	/m/0lyx_lj		['outsmart', 'distract', 'gain']	-10.936056	-4.0664744	10.005382	2	1211596		False	1997.0	M	1.88	/m/07hwkr	Bob Peterson	36.0		['Comedy', 'Short Film', 'Family Film']	Geri's Game
Charlie	/m/0h5k3fd		['manage', 'release', 'man']	9.06783	36.016308	19.539967	12	31410989		False	2009.0	M	1.85		T. J. Miller	27.0		['Short Film']	Charlie On Parole
Captain Knauer	/m/0cb4zyc	['Captain']	['hand', 'respect', 'threat']	4.647117	-10.32664	5.100239	2	3326231		False	2005.0	M	1.835		William Fichtner	48.0	190320568.0	['Drama', 'Comedy', 'Sports']	The Longest Yard
Unger	/m/0cb4zw0	['Caretaker']	['deal', 'plant', 'know']	-9.701224	2.7953405	-4.548239	2	3326231		False	2005.0	M	1.68		David Patrick Kelly	54.0	190320568.0	['Drama', 'Comedy', 'Sports']	The Longest Yard
Warden Hazen	/m/0cb4zy3	['Warden']	['give', 'say', 'ask']	6.039409	3.5017505	7.832023	2	3326231		False	2005.0	M	2.01		James Cromwell	65.0	190320568.0	['Drama', 'Comedy', 'Sports']	The Longest Yard
Deacon Moss	/m/0cb4zw7		['get', 'pour', 'bible']	-1.8795862	-4.5500016	-3.4309838	2	3326231		False	2005.0	M	1.88	/m/0x67	Michael Irvin	39.0	190320568.0	['Drama', 'Comedy', 'Sports']	The Longest Yard
Bama	/m/0h29_4r		['shoot', 'producer', 'leave']	-24.843697	18.030897	30.7848	13	2617126		False	2005.0	M	1.84	/m/0x67	Terrence Howard	36.0	46442528.0	['Drama', 'Action', 'Crime Fiction']	Get Rich or Die Tryin'
Holly	/m/0gymdf3	['writer']	['develop', 'tell', 'appear']	7.4856	-12.501327	36.948856	24	2324069		False	2001.0	F	1.63		Michelle Williams	21.0		['Drama', 'Comedy', 'Indie']	Me Without You
Micah Tobias	/m/0h2c03c		['manage', 'jail', 'steal']	-1.2690115	42.048508	5.445752	1	6449273		False	2001.0	M	1.65	/m/041rx	Richard Dreyfuss	53.0	252706.0	['Comedy', 'Action', 'Crime Fiction']	Who is Cletis Tout?
Trevor Allen Finch	/m/0h16kb8		['happen', 'oblige', 'get']	-0.47497258	29.015705	7.2879515	1	6449273		False	2001.0	M	1.74	/m/09vc4s	Christian Slater	32.0	252706.0	['Comedy', 'Action', 'Crime Fiction']	Who is Cletis Tout?
Tia Russell	/m/0bpc8_k		['resolve', 'accuse', 'resent']	18.432436	4.4191456	0.97453964	2	657764		False	1989.0	F	1.63	/m/033tf_	Jean Louisa Kelly	17.0	79258538.0	['Drama', 'Comedy', 'Family Film']	Uncle Buck
Cindy Russell	/m/0h5sg9_		['receive', 'resolve', 'accuse']	15.931221	1.5606657	-0.5993901	2	657764		False	1989.0				Elaine Bromka		79258538.0	['Drama', 'Comedy', 'Family Film']	Uncle Buck
Ted Brautigan	/m/0ghbkbz	['drifter']	['yell', 'manipulate', 'ask']	-17.726767	4.532147	35.190865	25	1653220		False	2001.0	M	1.74	/m/02g7sp	Anthony Hopkins	63.0	30919415.0	['Drama', 'Thriller', 'Period piece']	Hearts in Atlantis
Dorinda	/m/0h60xk0	['actress']	['promise', 'choose', 'befriend']	-18.794128	-27.978518	17.751286	37	1373475		False	2003.0	F	1.62		Sabrina Bryan	18.0		['Drama', 'Comedy', 'Family Film']	The Cheetah Girls
Dorinda	/m/0h60xk0	['actress']	['promise', 'choose', 'befriend']	-18.794128	-27.978518	17.751286	37	9555242		False	2008.0	F	1.62		Sabrina Bryan	23.0		['Drama', 'Comedy', 'Family Film']	The Cheetah Girls: One World
Frank Ross	/m/0h32flk	['reporter']	['work', 'guy', 'antagonize']	20.909857	0.46755067	36.550224	34	3644125		False	1939.0	M	1.651	/m/033tf_	James Cagney			['Drama', 'Black-and-white', 'Thriller']	Each Dawn I Die
Serina	/m/0h5h0yv		['slam', 'carry', 'save']	-8.449503	2.4405823	5.0357738	2	24549492		False	2009.0	F	1.68		Janet Montgomery	23.0		['Thriller', 'Horror']	The Hills Run Red
John Rainbird	/m/0hn3d8b		['shoot', 'kill', 'tell']	-28.102636	21.08919	31.464828	13	16182808		False	1984.0	M	1.85	/m/02ctzb	George C. Scott	56.0	17080167.0	['Action', 'Thriller', 'Horror']	Firestarter
Captain Hollister	/m/0h0j_0z	['Captain']	['shoot', 'influence', 'kill']	-23.943245	16.140926	29.089733	13	16182808		False	1984.0	M	1.7	/m/042gtr	Martin Sheen	43.0	17080167.0	['Action', 'Thriller', 'Horror']	Firestarter
Henry Letham	/m/0gx99n7		['frequent', 'die', 'ask']	1.0676258	2.9652684	7.442984	2	2969963		False	2005.0	M	1.85	/m/044038p	Ryan Gosling	24.0	8342132.0	['Drama', 'Thriller', 'Mystery']	Stay
Jack Bennett	/m/08d9jtl		['order', 'shoot', 'get']	-28.423664	12.742071	23.373383	13	18949667		False	2010.0	M	1.88		Danny Huston	47.0	81124129.0	['Drama', 'Thriller', 'Crime Fiction']	Edge of Darkness
Litten Mandrake	/m/0h5hm91	['Chairman']	['pressure', 'attempt', 'grab']	-29.155142	18.841278	26.088657	13	1066956		False	2000.0	M	1.92		Craig T. Nelson	55.0		['Thriller', 'Crime Thriller', 'Psychological thriller']	The Skulls
Gary Johnston	/m/0bzk039	['actor']	['use', 'discourage', 'express']	-13.2506	-33.34425	20.236277	37	900231		False	2004.0	M	1.85		Trey Parker	34.0	50907422.0	['Comedy', 'Action', 'Adventure']	Team America: World Police
Alec Baldwin	/m/0bzk498	['actor', 'host']	['kill', 'hear', 'stunning']	-11.588405	-39.333054	2.5449557	38	900231		False	2004.0	M	1.82		Maurice LaMarche	46.0	50907422.0	['Comedy', 'Action', 'Adventure']	Team America: World Police
Alec Baldwin	/m/0bzk498	['actor', 'host']	['kill', 'hear', 'stunning']	-11.588405	-39.333054	2.5449557	38	900231		False	2004.0	M	1.82		Maurice LaMarche	46.0	50907422.0	['Comedy', 'Action', 'Adventure']	Team America: World Police
Nicole	/m/0h5p272		['save', 'daughter', 'worried']	38.072323	0.2634995	17.758745	18	538455		False	2004.0	F	1.702		Lindy Booth	24.0	102356381.0	['Drama', 'Action', 'Thriller']	Dawn of the Dead
Terry	/m/0h29_q4		['mount', 'kelly', 'head']	-17.292753	-2.305565	-10.029207	2	538455		False	2004.0	M	1.75		Kevin Zegers	19.0	102356381.0	['Drama', 'Action', 'Thriller']	Dawn of the Dead
Luda	/m/0h5p27k		['realize', 'attack', 'wife']	-22.090265	11.05599	15.800751	30	538455		False	2004.0	F			Inna Korobkina	23.0	102356381.0	['Drama', 'Action', 'Thriller']	Dawn of the Dead
Emily	/m/02nwhxd	['Captain']	['apologize', 'fall', 'die']	7.958467	27.273	15.025414	12	29664578		False	2012.0	F	1.66		Alice Eve	30.0	26059817.0	['Thriller']	The Raven
Emily	/m/02nwhxd	['Captain']	['apologize', 'fall', 'die']	7.958467	27.273	15.025414	12	5892193		True	2005.0	F			Sosie Bacon	12.0	53457.0	['Drama', 'Comedy', 'Romance Film']	Loverboy
Emily	/m/02nwhxd	['Captain']	['apologize', 'fall', 'die']	7.958467	27.273	15.025414	12	5892193		True	2005.0	F	1.65	/m/041rx	Kyra Sedgwick	39.0	53457.0	['Drama', 'Comedy', 'Romance Film']	Loverboy
Niall	/m/0jsgs2f	['reporter']	['knock', 'try', 'tuck']	20.285036	-1.6636971	35.06926	34	31555231		False	2007.0	M	1.82		Thomas Nelstrop	27.0		['Drama', 'Comedy', 'Short Film']	A Fitting Tribute
Jumbo	/m/0gxr9tp		['manage', 'try', 'kill']	-14.664511	2.674053	34.36308	25	20682290		False	2008.0	M	1.85	/m/0dryh9k	Akshay Kumar	41.0		['Family Film', 'Animation']	Jumbo
Weena	/m/040wh5w		['insist', 'show', 'call']	-23.270512	11.968282	-32.968327	8	2821933		False	1960.0	F	1.626		Yvette Mimieux	18.0	2610000.0	['Drama', 'Action', 'Adventure']	The Time Machine
Lebel	/m/0hh_gyy	['deputy']	['use', 'realise', 'ask']	-16.747416	34.537224	2.2318363	36	9535065		False	1973.0	M			Michael Lonsdale	41.0	16056255.0	['Action', 'Thriller', 'Crime Fiction']	The Day of the Jackal
Takuya Fujita	/m/0ht3381		['argue', 'reconcile', 'realize']	3.3374357	35.429905	20.526724	12	12003		False	1992.0	M			Tetsuya Bessho	27.0		['Science Fiction', 'Fantasy', 'Japanese Movies']	Godzilla vs. Mothra
Cassim	/m/05h32r8	['King']	['reveal', 'believe', 'suggest']	-0.32625344	7.198068	2.8119235	2	358688		False	1996.0	M	1.85	/m/06gbnc	John Rhys-Davies	52.0		['Adventure', 'Family Film', 'Animation']	Aladdin and the King of Thieves
